FPR,TPR,Threshold
0.1425848091025799,0.9207317073170732,0.06314168377823409
0.14288377327963703,0.9227642276422764,0.06287069988137604
0.1430807379139335,0.9227642276422764,0.06070287539936102
0.14359425285334929,0.9227642276422764,0.0606826801517067
0.1459121045319452,0.9247967479674797,0.060476190476190475
0.14938712343703286,0.926829268292683,0.05904170008019246
0.15106484005416526,0.926829268292683,0.05883639545056868
0.152278282890456,0.926829268292683,0.05828308929084123
0.1524295235917908,0.926829268292683,0.057926829268292686
0.1532420027082637,0.926829268292683,0.05787658106554235
0.1537555176476795,0.926829268292683,0.057692307692307696
0.15474034081916185,0.926829268292683,0.05718762240501371
0.1551448217645921,0.926829268292683,0.05470459518599562
0.15737826002848954,0.926829268292683,0.054695562435500514
0.15887659813938765,0.926829268292683,0.05391923990498813
0.16166575805005012,0.926829268292683,0.05373013735523835
0.16218279021507834,0.926829268292683,0.05303030303030303
0.16359671491127797,0.926829268292683,0.05254560304927852
0.1643986423509136,0.926829268292683,0.05230024213075061
0.1682289010428574,0.9308943089430894,0.05147131187875209
0.16860876140900058,0.9308943089430894,0.05083179297597042
0.16976592863549234,0.9308943089430894,0.05070866141732284
0.17011061674551115,0.9308943089430894,0.05057251908396947
0.17081406186799852,0.9308943089430894,0.0505166475315729
0.17160192040518438,0.9308943089430894,0.049723756906077346
0.17191143625907884,0.9308943089430894,0.04886769964243146
0.17205915973480118,0.9308943089430894,0.04580152671755725
0.17253046796686775,0.9308943089430894,0.044374009508716325
0.17293846613791042,0.9308943089430894,0.044365572315882874
0.17394087543745493,0.9308943089430894,0.04406779661016949
0.17809823611135536,0.9308943089430894,0.042924272546538945
0.17828816629442695,0.9308943089430894,0.04283054003724395
0.1797020909906266,0.9308943089430894,0.04243243243243243
0.18077484480241984,0.9308943089430894,0.041185527328714396
0.18447496614670347,0.9329268292682927,0.04098198376559097
0.18912473840634508,0.9329268292682927,0.04051327576466791
0.19088686843817596,0.9329268292682927,0.0401967072909985
0.19131245273728084,0.9329268292682927,0.03955841766329347
0.19641242987531435,0.9349593495934959,0.03874110733065265
0.19653904999736208,0.9349593495934959,0.038461538461538464
0.20044668765277948,0.9349593495934959,0.03483465803159651
0.20168123384274483,0.9369918699186992,0.03462258265751716
0.2031936408560927,0.9369918699186992,0.03404032469232784
0.20692541723088828,0.9369918699186992,0.03399264486631547
0.20732286372509365,0.9369918699186992,0.03319502074688797
0.20837099695759984,0.9369918699186992,0.03310980720871752
0.21426234985843168,0.9369918699186992,0.03230071779372875
0.21577827409739198,0.9390243902439024,0.03184146069917613
0.21617220336598492,0.9390243902439024,0.03089887640449438
0.21908446617308266,0.9390243902439024,0.030527525865372333
0.22523961099484727,0.9390243902439024,0.030214602711411027
0.22623146861755447,0.9390243902439024,0.030164184803360063
0.2311872395054781,0.9390243902439024,0.03007518796992481
0.23202433920123805,0.9390243902439024,0.029743589743589743
0.23409950231257584,0.9390243902439024,0.029724770642201834
0.2354782547526511,0.9390243902439024,0.02901915264074289
0.23773983082144803,0.9410569105691057,0.02889001520527116
0.24891053936654767,0.9410569105691057,0.028726438060791542
0.24920598631799237,0.9410569105691057,0.027816411682892908
0.25507623586514955,0.9410569105691057,0.02775505066398137
0.2553576139141445,0.9410569105691057,0.027704485488126648
0.25546313068251764,0.9410569105691057,0.0273972602739726
0.256447953854,0.9410569105691057,0.02738553701326487
